,name,year,rating,votes,certificate,plot,url,Action,Adventure,Comedy,Crime,Family,Fantasy,Mystery,Sci-Fi,Thriller
4649,Dragon Ball Z: Legend of the Super Saiyan,1992,7.1,18.0,nan,"Covering Raditz to Frieza in a combination and streamlining of the prior games Kyosho Saiyan and Gekishin Freeza, Super Saiya Densetsu delivers on the idea that improving on the old is better than throwing it away for new.",https://www.imdb.com/title/tt5305416/?ref_=adv_li_tt,True,False,False,False,False,False,False,False,False
4650,The Walking Dead: Our World,2018,5.5,13.0,nan,Immerse yourself into the zombie apocalypse by fighting off walkers in augmented reality.,https://www.imdb.com/title/tt8866014/?ref_=adv_li_tt,True,False,False,False,False,False,False,False,False
4651,Chrome,2003,7.0,70.0,nan,No Plot,https://www.imdb.com/title/tt0456898/?ref_=adv_li_tt,True,True,False,False,False,False,False,True,False
4652,CrossCode,2018,8.3,19.0,T,"A retro-inspired 2D Action RPG set in the distant future, CrossCode combines 16-bit SNES-style graphics with butter-smooth physics, a fast-paced combat system, and engaging puzzle mechanics, served with a gripping sci-fi story.",https://www.imdb.com/title/tt15318684/?ref_=adv_li_tt,True,True,False,False,False,True,False,False,False
4653,Batman,2013,5.5,13.0,nan,Batman is a 2013 arcade vehicular combat game developed by Specular Interactive and released by Raw Thrills. The game can be single-player or multi-player (if there is a linked cabinet).,https://www.imdb.com/title/tt6949852/?ref_=adv_li_tt,True,False,False,False,False,False,False,False,False
4654,Digimon Adventure,2013,8.6,30.0,nan,Follows Tai and friends through the digital world with the help of their digimon to save the day from the evil Devimon.,https://www.imdb.com/title/tt3291680/?ref_=adv_li_tt,True,True,False,False,False,False,False,True,False
4655,Dragon Ball: Raging Blast,2009,7.0,213.0,T,Interactive and destructible environments bring a new layer of intensity to the battle stages featured in this game. Smash opponents into rocks to increase their damage count and gain the upper hand in battles.,https://www.imdb.com/title/tt1619820/?ref_=adv_li_tt,True,True,False,False,False,True,False,False,False
4657,Fantasy Zone,1986,7.5,53.0,nan,Opa-Opa is sent to fight the invading aliens and to confront his father in this intense side in a quest to save Fantasy Zone in this side scrolling shooting game.,https://www.imdb.com/title/tt0353439/?ref_=adv_li_tt,True,False,False,False,False,True,False,True,False
4658,Crusader: No Regret,1996,7.7,63.0,T,"You're a renegade Silencer out to settle a score with the powerful World Economic Consortium. Only your instincts, agility and firepower can get you through in one piece to the ultimate ... See full summary »",https://www.imdb.com/title/tt0148029/?ref_=adv_li_tt,True,False,False,False,False,False,False,True,False
4659,The Elder Scrolls V: Skyrim - Dragonborn,2012,8.1,48.0,M,No Plot,https://www.imdb.com/title/tt15379294/?ref_=adv_li_tt,True,True,False,False,False,True,False,False,False
4661,Marvel vs. Capcom Origins,2012,5.8,46.0,T,No Plot,https://www.imdb.com/title/tt3087628/?ref_=adv_li_tt,True,False,False,False,False,False,False,False,False
4662,Trials Rising,2019,6.8,45.0,nan,No Plot,https://www.imdb.com/title/tt12281114/?ref_=adv_li_tt,True,False,False,False,False,False,False,False,False
4663,Contra: Hard Corps,1994,7.5,140.0,nan,"Five years after the events of Contra III: The Alien Wars, an elite commando unit known as the ""Unified Military Special Mobile Task Force K-X"", or the ""Contra Hard Corps"", are sent to take... See full summary »",https://www.imdb.com/title/tt0309462/?ref_=adv_li_tt,True,True,False,False,True,False,False,False,False
4664,SpyHunter,2001,7.2,66.0,T,"The IES uses its advance automobile, the G-6155 Interceptor, to stop the Nostra Corporation's world-domination plans.",https://www.imdb.com/title/tt0364023/?ref_=adv_li_tt,True,True,False,False,False,False,False,False,False
4665,Jumping Flash!,1995,7.1,68.0,nan,Jump 'n' go! Baron Aloha's greed! The Time: Far in the future The Place: Deep in space The Problem: Vanishing real estate! Viperous Baron Aloha has cooked up a diabolical scheme! He is ... See full summary »,https://www.imdb.com/title/tt0450286/?ref_=adv_li_tt,True,True,False,False,False,True,False,False,False
4666,Resistance: Burning Skies,2012,6.9,67.0,nan,"During the Chimera's invasion of North America's East Coast, New York City firefighter Tom Riley becomes involved in a resistance movement while searching for his wife and daughter.",https://www.imdb.com/title/tt2132434/?ref_=adv_li_tt,True,False,False,False,False,False,False,True,True
4667,The Powerpuff Girls: Flipped out,2016,8.3,10.0,E,"Destroy monsters with match 3 puzzles or punch their lights out in action-packed melee, Play both ways to save the day with the Powerpuff Girls in Flipped Out.",https://www.imdb.com/title/tt7679466/?ref_=adv_li_tt,True,True,False,False,False,False,False,False,False
4668,CatFight: The Ultimate Female Fighting Game,1996,2.2,12.0,nan,In this Mortal Kombat clone eleven of the toughest female warriors have entered a martial arts tournament to determine who's the toughest. The game uses digitized actresses and backgrounds.,https://www.imdb.com/title/tt5648698/?ref_=adv_li_tt,True,False,False,False,False,False,False,False,False
4669,Full Spectrum Warrior: Ten Hammers,2006,7.9,31.0,nan,No Plot,https://www.imdb.com/title/tt0818935/?ref_=adv_li_tt,True,True,False,False,False,False,False,False,False
4670,Live and Let Die: The Computer Game,1988,7.3,47.0,Not Rated,"Boat racing game set on the Florida Everglades, based on the 007 movie.",https://www.imdb.com/title/tt0483041/?ref_=adv_li_tt,True,True,False,False,False,False,False,False,True
4671,Holdfast: Nations at War,2017,7.7,11.0,nan,No Plot,https://www.imdb.com/title/tt7095542/?ref_=adv_li_tt,True,False,False,False,False,False,False,False,False
4672,Rampage,1986,7.4,303.0,Unrated,"In Rampage three people can play at once, each player being a different giant monster that terrorizes cities throughout North America.",https://www.imdb.com/title/tt0304616/?ref_=adv_li_tt,True,False,False,False,False,True,False,False,False
4674,Resident Evil Gaiden,2001,4.9,122.0,T,Leon Kennedy and Barry Burton must solve a mystery on the cruise liner Starlight.,https://www.imdb.com/title/tt0457289/?ref_=adv_li_tt,True,False,False,False,False,False,False,True,False
4675,Akiba's Trip: Undead & Undressed,2013,6.7,42.0,M,It is the sequel to Akiba's Trip on the PlayStation Portable and the storyline revolves around a conspiracy behind the Magaimono organization that the player explores.,https://www.imdb.com/title/tt3769060/?ref_=adv_li_tt,True,True,False,False,False,False,False,False,False
4677,Custom Robo Arena,2006,7.3,7.0,E10+,No Plot,https://www.imdb.com/title/tt9216824/?ref_=adv_li_tt,True,False,False,False,False,False,False,False,False
4678,Indiana Jones in Revenge of the Ancients,1987,5.5,29.0,Not Rated,Text adventure for the Commodore 64 with Indiana Jones getting into trouble in South America.,https://www.imdb.com/title/tt0481114/?ref_=adv_li_tt,True,True,False,False,False,True,False,False,False
4679,Neptunia x Senran Kagura: Ninja Wars,2021,6.6,5.0,T,No Plot,https://www.imdb.com/title/tt15494588/?ref_=adv_li_tt,True,True,False,False,False,False,False,False,False
4680,Dungeon Keeper,1997,8.4,357.0,nan,"As the Dungeon Keeper, your mission is to rule over the darkest dungeons of Britannia and, whenever necessary, to get rid of any annoying knight or adventurer who comes for your treasure.",https://www.imdb.com/title/tt0205894/?ref_=adv_li_tt,True,True,True,False,False,False,False,False,False
4681,Lara Croft Tomb Raider: Curse of the Sword,2001,6.8,45.0,E,"Laura craft sets out to be the raider of tombs she completes missions and figures out puzzle like , situations",https://www.imdb.com/title/tt1379203/?ref_=adv_li_tt,True,True,False,False,True,False,False,False,False
4683,The Crow: City of Angels,1997,2.8,27.0,M,"Mechanic Ashe Corven and his son Danny are brutally murdered by a gang. Resurrected by a crow and acquiring supernatural powers with the help of artist and new friend Sarah, Ashe now seeks ... See full summary »",https://www.imdb.com/title/tt6462144/?ref_=adv_li_tt,True,False,False,True,False,True,False,False,False
4684,Gods Eater Burst,2010,7.4,23.0,nan,No Plot,https://www.imdb.com/title/tt2035512/?ref_=adv_li_tt,True,True,False,False,False,False,False,False,False
4685,Lego Racers,1999,7.3,198.0,E,Build your own Lego car and race to win.,https://www.imdb.com/title/tt0892073/?ref_=adv_li_tt,True,False,True,False,False,False,False,False,False
4686,Kirby's Pinball Land,1993,6.1,50.0,E,Play pinball with Kirby.,https://www.imdb.com/title/tt1339664/?ref_=adv_li_tt,True,False,False,False,True,True,False,False,False
4687,Fistful of Frags,2014,7.7,16.0,nan,No Plot,https://www.imdb.com/title/tt6700514/?ref_=adv_li_tt,True,False,False,False,False,False,False,False,False
4688,Zuma's Revenge!,2009,7.0,29.0,E,Our friendly frog looking for true love has washed himself onto a weird island where he finds out that not only true love is waiting for him there..,https://www.imdb.com/title/tt14083102/?ref_=adv_li_tt,True,True,True,False,False,False,False,False,False
4689,Mortal Kombat Advance,2001,3.3,113.0,M,Fight over 20 characters in Mortal Kombat Advance.,https://www.imdb.com/title/tt4679590/?ref_=adv_li_tt,True,False,False,False,False,True,False,True,False
4690,Ninja Gaiden: Episode III - The Ancient Ship of Doom,1991,7.4,71.0,nan,Ryu Hayabusa starts a quest to discover Irene Lew's killer after he is blamed of her death.,https://www.imdb.com/title/tt2612036/?ref_=adv_li_tt,True,True,False,False,False,True,False,False,False
4691,Spawn: The Eternal,1997,5.2,62.0,M,"A video game for the PlayStation 1 where you play as the main character, Spawn.",https://www.imdb.com/title/tt4686074/?ref_=adv_li_tt,True,True,False,False,False,False,False,False,False
4692,Gunman Chronicles,2000,7.2,65.0,M,Major Archer and his platoon are sent out to investigate a Gunman distress signal on a jungle planet inhabited with dinosaurs. But it's revealed to be a trap and must survive whatever is thrown at him.,https://www.imdb.com/title/tt0280718/?ref_=adv_li_tt,True,False,False,False,False,False,False,True,False
4693,Shining Force EXA,2007,6.7,17.0,E10+,"A swordsman and a sorceress embark on a quest to end the bitter, ongoing war between two powerful nations.",https://www.imdb.com/title/tt0982929/?ref_=adv_li_tt,True,True,False,False,False,True,False,False,False
4694,Buffy the Vampire Slayer: Sacrifice,2009,8.2,53.0,nan,"This action-packed 3D survival horror game sees Buffy using a range of special weapons, powerful spells and martial arts to take out vicious vampires and demons. In addition to these ... See full summary »",https://www.imdb.com/title/tt1270827/?ref_=adv_li_tt,True,True,False,False,False,True,False,False,False
4695,Spot Goes to Hollywood,1995,6.9,20.0,nan,"Action platformer featuring the 7 Up's former mascot, Cool Spot, who gets sucked into a movie projector and must beat levels inspired by such movie genres as adventure, horror and Sci-Fi to escape. There are two versions of the game.",https://www.imdb.com/title/tt1175097/?ref_=adv_li_tt,True,True,False,False,False,False,False,False,False
4697,Star Wars: X-Wing Alliance,1999,8.2,248.0,nan,You play a young freighter pilot who eventually must join the rebellion against the Empire.,https://www.imdb.com/title/tt0246253/?ref_=adv_li_tt,True,True,False,False,False,False,False,True,False
4698,Kirby's Dream Course,1994,6.8,71.0,E,"Kirby's Dream Course puts a new spin on the sport of golf, with Kirby as the ball and his enemies as obstacles, There are eight different courses to conquer, Welcome players to.. Kirby's Dream Course.",https://www.imdb.com/title/tt1339551/?ref_=adv_li_tt,True,True,False,False,True,False,False,False,False
4700,Heavy Weapon Deluxe,2005,5.4,10.0,E10+,"It's shoot-'em-up arcade action at its best, Use an incredible assortment of heavy artillery to blast away enemy tanks and planes, and fight your way to victory.",https://www.imdb.com/title/tt14708212/?ref_=adv_li_tt,True,True,False,False,False,True,False,False,False
4701,The Very Organized Thief,2013,6.9,8.0,T,"You play as a thief, A very organized one to be exact, Using your skills, You have to quickly search for items on your checklist that can be found scattered throughout the House, and then do what every thief would do, escape with the loot.",https://www.imdb.com/title/tt14884380/?ref_=adv_li_tt,True,True,False,True,False,False,False,False,False
4702,MotorStorm: Arctic Edge,2009,7.3,50.0,T,"MotorStorm has ripped-up the Monument Valley desert, It's obliterated everything that stood in its path on Pacific Rift, and now it's set for a whole new challenge, Battling the frozen wasteland of Alaska's Arctic Edge.",https://www.imdb.com/title/tt1601875/?ref_=adv_li_tt,True,True,False,False,False,False,False,False,False
4704,Extreme Ghostbusters: The Ultimate Invasion,2004,8.1,64.0,E,A new ghost invasion threatens New York! The Ghostbusters have to fight their way through the city to bring this terror to an end.,https://www.imdb.com/title/tt0479026/?ref_=adv_li_tt,True,True,False,False,False,True,False,False,False
4705,Alien Swarm,2010,7.5,8.0,nan,"A swarm of invasive aliens have taken over the colonized planet Vereon XII in December 2052. Marines deployed by a dropship arrive to search for survivors and, if necessary, destroy the colony to prevent the aliens from spreading.",https://www.imdb.com/title/tt15832058/?ref_=adv_li_tt,True,False,False,False,False,False,False,False,False
4706,Hector: Badge of Carnage,2011,6.8,22.0,nan,Detective Inspector Hector must solve the mystery behind a hostage crisis.,https://www.imdb.com/title/tt2876986/?ref_=adv_li_tt,True,True,True,False,False,False,False,False,False
4707,Big Hero 6: Bot Fight,2014,6.6,8.0,nan,No Plot,https://www.imdb.com/title/tt5543538/?ref_=adv_li_tt,True,False,False,False,False,False,False,False,False
4708,Medal of Honor: Vanguard,2007,7.3,233.0,T,"You are Cpl/Sgt. Keegan, a member of the 82nd Airborne Division, and 17th Airborne Division, fighting the forces of Germany and the Kingdom of Italy",https://www.imdb.com/title/tt0901687/?ref_=adv_li_tt,True,True,False,False,False,False,False,False,False
4711,Mega Man X3,1995,7.6,358.0,K-A,"Reploid scientist Dr. Doppler has cured the Mavericks and built the Utopian Dopple Town. But after the 'cured' Reploids go rogue and assault Hunter H.Q., Mega Man X takes Zero's aid and sets out to combat his new foes -- and finds old ones.",https://www.imdb.com/title/tt0418108/?ref_=adv_li_tt,True,False,False,False,False,False,False,False,False
4712,Seaquest,1983,7.3,17.0,nan,No Plot,https://www.imdb.com/title/tt7642260/?ref_=adv_li_tt,True,False,False,False,False,False,False,False,False
4715,Saint Seiya: Golden Legend,1987,7.1,10.0,nan,No Plot,https://www.imdb.com/title/tt4928100/?ref_=adv_li_tt,True,False,False,False,False,False,False,False,False
4716,Red Ninja: End of Honor,2005,6.4,24.0,M,"As a young girl, Kurenai was leading a normal life. That is until her father was brutally murdered (for a powerful weapon) by 'The Black Lizard Clan' and she was left for dead, hanging on a... See full summary »",https://www.imdb.com/title/tt0462712/?ref_=adv_li_tt,True,True,False,False,False,False,False,False,False
